0	-nan	-nan	-nan	-nan	-nan	-nan
1	0.117647	0.0396782	0.0601536	0.0642024	0.0440741	0.0904618
2	0.734452	0.241424	0.298223	0.330266	0.216553	0.485856
3	0.922432	0.305627	0.347965	0.389957	0.255884	0.5784
4	0.719067	0.303776	0.347156	0.377232	0.24582	0.574351
5	0.734684	0.301115	0.350395	0.391345	0.242928	0.577012
6	0.771123	0.297876	0.345073	0.384289	0.238416	0.578747
7	0.776213	0.294521	0.342644	0.384173	0.236913	0.578978
8	0.777601	0.293596	0.342297	0.380472	0.235872	0.579094
9	0.781071	0.29267	0.341372	0.381975	0.23483	0.578863
10	0.779915	0.292208	0.341256	0.378968	0.235872	0.579094
11	0.781765	0.291976	0.341025	0.38105	0.234946	0.579094
12	0.780609	0.291629	0.340909	0.379083	0.236219	0.578631
13	0.782575	0.291282	0.341025	0.380356	0.23564	0.578747
14	0.780262	0.291398	0.340446	0.378274	0.235409	0.57921
15	0.781418	0.291167	0.340678	0.378736	0.235524	0.578747
16	0.78084	0.291167	0.340446	0.379777	0.235987	0.578978
17	0.780493	0.291167	0.340678	0.380124	0.236913	0.578863
18	0.780956	0.291051	0.340909	0.376885	0.236681	0.578631
19	0.779221	0.29082	0.340562	0.377232	0.235409	0.57921
20	0.779567	0.291167	0.341025	0.37943	0.235987	0.578631
21	0.758629	0.290704	0.34114	0.381166	0.239111	0.579094
22	0.747408	0.290241	0.344958	0.391692	0.225345	0.578863
23	0.778642	0.290472	0.339752	0.38614	0.224882	0.578978
24	0.778642	0.290241	0.339868	0.387065	0.224535	0.578516
25	0.779105	0.290241	0.340099	0.386487	0.224766	0.578978
26	0.779336	0.290125	0.339868	0.386834	0.225229	0.578863
27	0.778873	0.29001	0.340099	0.387065	0.225923	0.5784
28	0.778295	0.290357	0.340331	0.386487	0.226617	0.578516
29	0.778642	0.29001	0.340099	0.38533	0.226848	0.578631
30	0.778411	0.29001	0.340331	0.385446	0.226386	0.5784
31	0.777832	0.289778	0.340215	0.385099	0.225576	0.578284
32	0.77737	0.29001	0.340562	0.386487	0.228121	0.578978
33	0.774825	0.290125	0.340215	0.38614	0.228121	0.578516
34	0.735493	0.289663	0.348197	0.391461	0.22708	0.578631
35	0.754812	0.289778	0.346462	0.388338	0.227196	0.578284
36	0.740005	0.288969	0.346346	0.400137	0.22789	0.575971
37	0.766264	0.287233	0.345768	0.403145	0.227543	0.572269
38	0.777485	0.289431	0.345883	0.40141	0.228121	0.577475
39	0.778064	0.289663	0.345999	0.400253	0.228121	0.579904
40	0.779799	0.290472	0.345305	0.400947	0.227774	0.58002
41	0.777485	0.290125	0.345073	0.399559	0.227658	0.580482
42	0.781418	0.289894	0.345073	0.399674	0.228237	0.579904
43	0.779452	0.290704	0.344495	0.400253	0.229856	0.579557
44	0.777948	0.290125	0.344611	0.398055	0.228815	0.58002
45	0.739658	0.290125	0.349354	0.405805	0.231129	0.578631
46	0.76638	0.289547	0.346809	0.40569	0.234252	0.578516
47	0.779799	0.290241	0.344842	0.403029	0.235872	0.579094
48	0.778642	0.289778	0.345189	0.401988	0.235872	0.577822
49	0.78003	0.29001	0.344495	0.401757	0.23483	0.578978
50	0.778526	0.290125	0.344495	0.401872	0.235524	0.578169
51	0.779452	0.290472	0.344148	0.400716	0.234483	0.5784
52	0.778989	0.290588	0.344148	0.40141	0.234252	0.579094
53	0.779105	0.290241	0.343223	0.400253	0.235293	0.578631
54	0.777601	0.290704	0.343685	0.399906	0.235177	0.579325
55	0.777717	0.290241	0.344148	0.400137	0.235524	0.578516
56	0.779336	0.290125	0.343917	0.398518	0.235872	0.579325
57	0.776675	0.290241	0.343801	0.400368	0.236681	0.579094
58	0.743591	0.290125	0.347271	0.398865	0.241308	0.578516
59	0.767884	0.289894	0.343223	0.390304	0.243738	0.579325
60	0.779915	0.290472	0.341719	0.387875	0.244895	0.57921
61	0.779336	0.290241	0.341719	0.387759	0.245126	0.578978
62	0.776675	0.290357	0.341487	0.387759	0.2442	0.578747
63	0.757126	0.301115	0.341603	0.390651	0.244663	0.578631
64	0.76048	0.305974	0.339637	0.392155	0.242581	0.58002
65	0.768809	0.302966	0.338711	0.390767	0.241308	0.579094
66	0.773668	0.300421	0.338133	0.388338	0.238879	0.5784
