0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	54948	34704	72300	70854	70854	53502	53502	62178	57840	60732	65070	40488	62178	66516	57840	63624	54948	66516	62178	18798	57840	36150	49164	65070	18798	50610	49164	49164	50610	52056	59286	27474	27474	46272	27474	46272	40488	43380	28920	40488	40488	28920	33258	46272	30366	33258	34704	50610	44826	43380	27474	24582	36150	13014	49164	53502	11568	57840	49164	49164
2	156168	135924	173520	173520	172074	148938	148938	157614	153276	156168	160506	134478	157614	161952	153276	159060	150384	161952	157614	89652	153276	131586	144600	160506	34507	141708	138816	46272	77966	33258	81767	23136	39010	70954	35805	48654	58147	74721	36271	65202	44899	24582	31812	58691	26028	40278	45318	62406	41934	54107	46404	62178	47826	10122	80565	56883	14460	53502	28920	44826
3	57840	61954	41934	103934	116166	54434	250158	61198	80462	60218	57326	69299	55880	65070	49164	263172	48650	61921	60732	60218	60009	60732	62178	50096	20864	260280	63007	50286	55431	1446	60829	28853	29495	51035	29282	46761	46055	46494	33280	46055	40297	1446	32072	47596	31014	1446	34603	51675	44512	46100	29277	29069	36805	12298	55283	51940	7953	55691	11568	50249
4	29770	64333	64906	64035	63530	2892	62647	1446	63978	63597	64426	63590	56394	63405	4338	63555	63107	63757	64170	64362	1446	1446	63942	1446	22957	381744	65416	52772	57873	21690	63614	33269	31538	53367	31670	49174	48421	49004	35571	48335	42742	5784	34505	50050	33400	4338	37036	54020	46908	48507	31599	31472	39257	14198	57693	54386	4691	58685	26493	53556
5	35026	66938	67492	66649	66160	32072	65325	8676	66594	66256	67059	66218	8676	66070	29840	66184	65758	66380	66780	66966	8676	27474	66559	31109	25124	501762	67672	55073	60177	27461	66210	36082	34009	55675	33765	51434	50714	51312	37887	50632	45005	15304	36663	52274	35625	16424	39211	56341	49104	50755	33760	33703	41364	16889	59939	56692	7224	61470	29677	56446
6	39428	69445	70002	69195	68692	35571	67915	26142	69142	68785	69562	68748	28876	68605	33512	68715	68333	68935	69292	69502	30392	33919	69108	34825	27038	623226	69682	57056	62130	29994	68740	38743	35850	57606	35734	53405	52671	53248	39860	52515	46984	17109	38700	54285	37553	18460	41271	58285	51087	52749	35672	35734	43417	18427	61899	58691	9050	64153	32357	59189
7	43476	71890	72399	71619	71162	38052	70324	28863	71510	71136	71945	71158	31493	70991	36135	71126	70728	71310	71684	71858	32950	36511	71477	37410	29113	744690	71597	59010	63992	32648	71179	41479	37656	59440	37766	55230	54520	55081	41540	54444	48841	19072	40581	56118	39386	20084	42991	60129	53028	54520	37707	37436	45283	20364	63896	60659	10356	66764	35125	61979
8	47216	74222	74722	73960	73519	40428	72598	31083	73771	73410	74191	73459	33599	73298	38415	73400	73016	73606	73967	74135	35439	38878	73767	39773	30913	864708	73351	60867	65802	35276	73535	44139	39745	61319	39326	57101	56384	56848	43489	56273	50627	20749	42232	57893	41236	21876	44691	62018	54716	56347	39322	39220	46986	22411	65647	62433	12389	69277	37853	64677
9	50720	76480	76963	76254	75802	42526	74806	33340	75964	75616	76423	75690	35638	75535	40567	75606	75263	75805	76153	76342	37707	41106	75987	41905	32614	986172	75154	62569	67536	37775	75817	46691	41129	63008	41229	58774	58080	58668	45077	57900	52355	22484	44102	59649	42862	23616	46508	63723	56501	58044	41126	40927	48843	23851	67383	64158	13980	71699	40600	67271
10	53994	78700	79139	78456	78047	44571	76912	35453	78099	77738	78541	77861	37785	77686	42708	77780	77423	77946	78307	78489	39793	43169	78121	44024	34229	1107636	76801	64322	69246	40426	78036	49149	43095	64683	42613	60434	59761	60263	46921	59586	54022	24181	45626	61250	44568	25318	48123	65417	58086	59726	42610	42613	50301	25862	69036	65900	15673	74037	43171	69736
11	57042	80842	81264	80607	80205	46613	78960	37445	80153	79792	80639	79941	39816	79740	44788	79860	79478	80026	80387	80564	41826	45230	80227	46090	36117	1227654	78411	65935	70828	42816	80168	51650	44561	66316	44280	62050	61325	61917	48311	61257	55677	26005	47361	62941	46028	26758	49647	66967	59696	61325	44324	44233	52038	27271	70712	67540	17081	76274	45642	72114
12	59970	82917	83339	82707	82289	48612	80942	39335	82164	81767	82639	81960	41798	81767	46732	81857	81515	82042	82364	82564	43854	47287	82235	48067	37469	1349118	79997	67484	72412	45214	82253	53882	46021	67823	45931	63626	62948	63529	49912	62750	57212	27331	48907	64490	47706	28270	51284	68543	61330	62849	45928	45751	53643	28685	72244	69070	18937	78476	48112	74438
13	62754	84962	85343	84737	84359	50486	82867	41188	84119	83714	84575	83948	43828	83738	48684	83825	83515	84002	84335	84527	45748	49256	84188	50048	38880	1470582	81489	69044	73896	47360	84277	56207	47656	69353	47395	65162	64465	65065	51499	64209	58742	28885	50363	66005	49198	29914	52830	70090	62787	64401	47348	47307	55123	30098	73728	70599	20319	80601	50378	76661
14	65427	86954	87304	86729	86351	52299	84770	43152	85967	85586	86495	85844	45769	85634	50720	85697	85392	85874	86231	86423	47524	51032	86084	51992	40294	1589154	82989	70574	75409	49536	86245	58368	49233	70815	48771	66594	65919	66500	53001	65671	60233	30427	51739	67492	50606	31273	54333	71569	64245	65888	48726	48771	56529	31712	75220	72107	21707	82651	52625	78848
